gene,ensembl_id,span_kb,whole_cell_CPM,nuclear_CPM,ratio
Mdp1,ENSMUSG00000002329,2.629,47.551243355508184,13.463267612189831,0.2831317682175873
Rpp25l,ENSMUSG00000036114,2.63,19.26012599649748,7.019239747149269,0.36444412401174026
Praf2,ENSMUSG00000031149,2.632,124.68935391498856,42.008105022696384,0.33690209872558097
Rnf5,ENSMUSG00000015478,2.633,112.77832403975081,18.326036924848538,0.16249609205390556
Cebpa,ENSMUSG00000034957,2.635,1.0051673660559886,1.924060830373409,1.9141696152780168
Bex2,ENSMUSG00000042750,2.642,781.149066405665,247.6696168389909,0.3170580718717412
Rasl11a,ENSMUSG00000029641,2.656,8.280807359284774,1.3214532615399794,0.15958024431739895
Insm2,ENSMUSG00000045440,2.659,10.88045902069529,3.467745163262449,0.3187131311892806
H2aj,ENSMUSG00000060032,2.659,182.2819109908991,45.43528303417645,0.24925832073619705
C030006K11Rik,ENSMUSG00000116138,2.66,14.36402525014692,6.560829855722386,0.456754269187551
Spryd4,ENSMUSG00000051346,2.662,6.8049836682272105,2.924151228952023,0.4297073103356622
Gstp1,ENSMUSG00000060803,2.663,139.10770494117662,76.79170752960272,0.552030583511352
Ooep,ENSMUSG00000032346,2.664,1.9874282535365855,1.9723131392286104,0.9923946364951398
Hps6,ENSMUSG00000074811,2.665,4.456142716778673,6.889628659664805,1.5460969492120058
Rpl23a,ENSMUSG00000058546,2.672,371.8537323392755,40.16284874755106,0.10800711477303902
Hnrnpa0,ENSMUSG00000007836,2.677,110.53461410057997,58.81781419845168,0.5321212244422452
Ier5l,ENSMUSG00000089762,2.682,10.35311717329728,8.686194800458255,0.8389931896899279
Uqcr10,ENSMUSG00000059534,2.685,1144.5777266358377,180.82635729250237,0.15798521418374117
Mrpl53,ENSMUSG00000030037,2.685,3.2396203454296515,2.585715597939822,0.798153895282101
Rps13,ENSMUSG00000090862,2.69,423.88022010411544,83.18860401481294,0.1962549797543744
Nnat,ENSMUSG00000067786,2.694,201.44323688588815,144.16593468428826,0.7156653006223989
Zfp414,ENSMUSG00000073423,2.696,33.8570259240639,6.421265999993334,0.18965830059601946
Mrfap1,ENSMUSG00000055302,2.697,450.7414573406156,86.40312552385993,0.19169109944676543
Rangrf,ENSMUSG00000032892,2.701,12.688344995007071,3.7173507236910557,0.29297364826964056
Mab21l2,ENSMUSG00000057777,2.702,34.792050478959716,17.876428372661497,0.513807841922745
Mdk,ENSMUSG00000027239,2.703,8.998879350889988,9.757920975301735,1.0843484610488392
Egfl8,ENSMUSG00000015467,2.707,4.231892694335271,4.13669008422162,0.9775035387260438
Dxo,ENSMUSG00000040482,2.715,7.04541556650249,4.7479943051288895,0.673912597534102
Psmb10,ENSMUSG00000031897,2.715,73.68755702773804,37.29458337000806,0.5061177880543569
Scx,ENSMUSG00000034161,2.718,27.488420516591713,6.973699592703684,0.25369590036991885
Lin7b,ENSMUSG00000003872,2.724,25.26408449454256,13.975913574591376,0.5531929557000331
Sft2d3,ENSMUSG00000044982,2.726,8.260498501467838,20.035727274765822,2.4254864607996236
Irf2bp1,ENSMUSG00000044030,2.733,23.785257442465685,13.791475737870702,0.5798329394260706
Ift70b,ENSMUSG00000075273,2.736,5.688228948227841,2.124850451271778,0.3735522023834452
Cdkn1c,ENSMUSG00000037664,2.737,1.3123768596913576,1.2004144139654969,0.9146872753058204
Mafa,ENSMUSG00000047591,2.738,1.5202744684397396,2.1297769552415766,1.4009160842037758
Wdr5b,ENSMUSG00000034379,2.738,1.9608030773959924,1.6807208828182676,0.8571594476740201
Arl16,ENSMUSG00000057594,2.741,37.45986865024083,22.5014426093747,0.6006813002861408
Hyi,ENSMUSG00000006395,2.754,174.80782081197924,66.71235705879643,0.38163256511590105
Fkbp2,ENSMUSG00000056629,2.762,303.4595672646954,105.07484271698573,0.34625648373555223
Msc,ENSMUSG00000025930,2.763,9.511679878668401,5.51879392271833,0.5802123276977799
Tmsb15b2,ENSMUSG00000089996,2.768,8.84914840323335,7.965500074015133,0.9001431223714877
Micos13,ENSMUSG00000049760,2.774,196.32598261757147,49.940552056581666,0.254375663326551
Klf2,ENSMUSG00000055148,2.776,19.2813892111884,2.814289693273942,0.14595886543490838
Hoxb5,ENSMUSG00000038700,2.785,528.8480769144589,135.77331129434089,0.2567340550551008
Atp6v1f,ENSMUSG00000004285,2.796,649.9008690794012,156.56067973729495,0.24089932355232355
Cdk5r2,ENSMUSG00000090071,2.798,149.7971996675468,74.32936134616021,0.49619993905843013
Hspa1b,ENSMUSG00000090877,2.802,13.342644125900035,2.1288752509968387,0.15955422560243354
Zfp768,ENSMUSG00000047371,2.814,4.840108291969833,5.459974048455819,1.1280685718363777
Antkmt,ENSMUSG00000057411,2.821,25.179007024490026,10.748038795344053,0.42686507791550776
Tmem185b,ENSMUSG00000098923,2.823,9.542945976053536,4.550183438937894,0.47681119125643545
Cited2,ENSMUSG00000039910,2.826,46.76118719856123,12.878495429614256,0.27540993291997745
Otud1,ENSMUSG00000043415,2.831,7.830071047957594,1.9620888962681717,0.2505837921841036
0610010K14Rik,ENSMUSG00000020831,2.832,23.536311857537566,5.428810896216226,0.23065682206609764
Cenpx,ENSMUSG00000025144,2.833,40.76920985811869,7.05565595308199,0.17306334799316553
Nap1l3,ENSMUSG00000055733,2.836,60.00096705042257,29.115709617684114,0.48525400587654466
Igip,ENSMUSG00000110185,2.838,86.31852309459518,80.30031027028171,0.9302790107087653
Nmb,ENSMUSG00000025723,2.854,64.46870430699256,42.960222570358106,0.6663732896784533
Plpp6,ENSMUSG00000040105,2.858,11.00827773914242,6.215846460784337,0.5646520380461051
Tlx3,ENSMUSG00000040610,2.861,115.93716021031685,79.50926165284542,0.6857961805223703
Pcbp1,ENSMUSG00000051695,2.862,165.709629264331,56.30747942054465,0.3397960617649203
Rpl10a,ENSMUSG00000037805,2.864,565.0912996432883,61.64499740163183,0.10908856222091014
Selenom,ENSMUSG00000075702,2.867,391.29569203455907,111.68122535617668,0.28541388936710566
Gstm5,ENSMUSG00000004032,2.868,105.62899401503186,52.453996594992695,0.4965871073952296
Loricrin,ENSMUSG00000043165,2.871,6.487138945805397,2.201687285371387,0.3393926511771425
Tmed1,ENSMUSG00000032180,2.875,16.27644120320825,8.027304361210772,0.49318547346999353
Uba52,ENSMUSG00000090137,2.879,184.60629908689674,89.67121882021236,0.4857430069490905
Ovca2,ENSMUSG00000038268,2.893,3.723076033342877,3.16826698882539,0.8509810061495481
Ndufb11,ENSMUSG00000031059,2.894,335.9461178534079,84.34276188990458,0.2510603856023961
Hes6,ENSMUSG00000067071,2.899,25.255635340262174,10.515134708487183,0.4163480572482018
Alkbh7,ENSMUSG00000002661,2.902,28.04523253181211,8.6813589987546,0.3095484763375454
Dalrd3,ENSMUSG00000019039,2.905,26.682164266980774,59.326034149256415,2.2234341096037884
Dnph1,ENSMUSG00000040658,2.916,5.2178746366498885,3.0048235395203426,0.5758711637904691
Isyna1,ENSMUSG00000019139,2.917,10.367551496377493,6.166326620171693,0.594771737794238
Pou4f3,ENSMUSG00000024497,2.921,10.720829757169398,5.672636982535487,0.5291229420691057
Tomm5,ENSMUSG00000078713,2.923,388.4737321760385,81.10824717404206,0.20878695380435022
Rpl13,ENSMUSG00000000740,2.923,1487.5678212050295,242.69808215140415,0.16315093583753543
Mageh1,ENSMUSG00000047238,2.934,27.773091408813247,8.865934633866564,0.3192275034623309
Pgp,ENSMUSG00000043445,2.937,151.17238990554915,88.4474698246647,0.5850768773314076
C1qa,ENSMUSG00000036887,2.938,2.5290530562974407,2.3956946793089258,0.9472694427440155
Rab42,ENSMUSG00000089687,2.946,1.4479807815468024,2.747563648677015,1.8975138922368404
Cks1b,ENSMUSG00000028044,2.946,13.357674686601488,2.6217276754311754,0.19627126254698493
Banf1,ENSMUSG00000024844,2.954,157.80194253760476,37.45299872944734,0.23734181041860214
Fbxl14,ENSMUSG00000030019,2.962,12.59864106178371,12.007981921118509,0.9531172340120962
Hspa1a,ENSMUSG00000091971,2.966,23.563629322531927,1.3745760692130478,0.058334649998022826
Ccdc184,ENSMUSG00000029875,2.976,31.46108059491858,7.757572356772479,0.24657679297975033
Tmem223,ENSMUSG00000117924,2.978,81.33402984856608,26.023794825444412,0.3199619504148203
Zfand2b,ENSMUSG00000026197,2.983,39.30877315019827,35.000809386024734,0.890407066440032
Wbp1,ENSMUSG00000030035,2.983,44.79898820630593,17.842081535136494,0.3982697433471284
Ndufa3,ENSMUSG00000035674,2.984,455.5873634101729,134.95614806708932,0.2962245200501447
Pcgf1,ENSMUSG00000069678,2.986,39.970881245461484,26.4343122512552,0.6613392406567643
Dpm2,ENSMUSG00000026810,2.993,74.96513777578451,28.357350214868575,0.37827383576194346
Polr2k,ENSMUSG00000045996,3.001,166.81073381912364,48.453419543037704,0.29046943463228664
Ddit4,ENSMUSG00000020108,3.001,41.715043993179044,19.669539935823387,0.471521495675268
Rpl36al,ENSMUSG00000049751,3.004,114.4085215580107,41.87777248161896,0.36603717897346383
Ccdc115,ENSMUSG00000042111,3.005,28.858580469861593,13.1844737311542,0.45686494333716043
Rabac1,ENSMUSG00000003380,3.006,595.3143893206335,211.3661990268228,0.3550497062031907
Catsperz,ENSMUSG00000050623,3.009,8.939350088641515,8.25189408082721,0.9230977642672483
Mpv17l2,ENSMUSG00000035559,3.016,51.60166404040445,7.436994513958209,0.14412315285288071
Sdr39u1,ENSMUSG00000022223,3.017,47.82924875954122,15.484129853419839,0.3237376763173807
Tpbgl,ENSMUSG00000096606,3.021,47.07108427225785,17.30452833488624,0.3676254456939493
Tsr3,ENSMUSG00000015126,3.023,49.59911778510501,23.999778021604083,0.48387509885934704
Dnase1l2,ENSMUSG00000024136,3.024,1.3401439918962876,3.8403174648151404,2.8656006280199318
Cdkn2d,ENSMUSG00000096472,3.027,152.8694383179352,34.2021482343711,0.22373437497191603
Atp6v0b,ENSMUSG00000033379,3.045,570.0080522118931,285.17628469362387,0.5003022037794184
Atp5f1e,ENSMUSG00000016252,3.045,1142.8559854455882,181.64911868906785,0.15894313982023262
Inafm2,ENSMUSG00000074918,3.052,22.046670916248978,6.620395943690886,0.3002900514476986
Tspan31,ENSMUSG00000006736,3.054,99.54447830524046,18.750604576357226,0.18836408503604676
Nudt17,ENSMUSG00000028100,3.062,12.57723261673903,8.104435667060136,0.6443735211094012
Arf5,ENSMUSG00000020440,3.062,463.81672745570967,138.6172485495441,0.2988621158834354
Tspyl3,ENSMUSG00000074671,3.071,20.151127010733592,3.560848901441432,0.17670718365006233
Zcchc3,ENSMUSG00000074682,3.072,14.511234148985759,8.427281788486745,0.580741906716167
Fam43a,ENSMUSG00000046546,3.074,2.428239397629767,3.673800935171223,1.512948409764401
Tspyl1,ENSMUSG00000047514,3.085,148.54754771461788,52.67582295305646,0.35460580644693385
Ddah2,ENSMUSG00000007039,3.086,29.20374726480299,19.352104053335186,0.6626582499109207
Fbxl6,ENSMUSG00000022559,3.088,9.87312352713978,9.533201200187815,0.9655709435805631
Insm1,ENSMUSG00000068154,3.099,13.501224368705683,1.9561197712904232,0.14488462067369892
Nudt22,ENSMUSG00000037349,3.103,4.9985115360064025,5.271040856710589,1.0545220949758827
Actg1,ENSMUSG00000062825,3.105,2724.2156295257237,635.8725113188682,0.23341489727432896
Neurl2,ENSMUSG00000039873,3.106,2.607605345027022,2.1394091042728878,0.8204497311500631
Mrpl57,ENSMUSG00000021967,3.109,165.9595806554562,50.170662613626405,0.30230651593284175
C8g,ENSMUSG00000015083,3.114,1.8126099935572642,1.6542114650292297,0.9126130115738931
Cavin3,ENSMUSG00000037060,3.116,68.84014160410712,22.22691250128419,0.3228772048307073
Mrpl28,ENSMUSG00000024181,3.119,93.22201228713917,37.892887704060556,0.4064800445129227
Uqcc4,ENSMUSG00000067722,3.121,48.66505631428511,22.684087413832575,0.4661268090873225
Rarres2,ENSMUSG00000009281,3.132,14.754977215964642,9.032025140470807,0.6121341299462194
Fjx1,ENSMUSG00000075012,3.133,8.91313021501981,5.339433584555951,0.5990525725247786
Zdhhc12,ENSMUSG00000015335,3.136,18.515575578817085,9.991931779458822,0.5396500766030835
Kctd11,ENSMUSG00000046731,3.145,11.165109677780421,4.974073561303552,0.445501540500082
Gpr135,ENSMUSG00000043398,3.149,11.165673726518115,8.320532962739053,0.7451886170538958
Ubb,ENSMUSG00000019505,3.151,638.5174226267719,807.026228051053,1.2639063547100395
Snapc2,ENSMUSG00000011837,3.152,17.70027615452885,7.395722960990132,0.4178309364454655
Atp5mc3,ENSMUSG00000018770,3.154,1337.2173605853768,234.90502915452083,0.17566705015831488
Zfp764,ENSMUSG00000045757,3.165,4.115908726799769,2.786626721648719,0.6770380265005044
Slc25a1,ENSMUSG00000003528,3.17,131.5947839195544,55.58588561054235,0.42240189128258093
Cmtm5,ENSMUSG00000040759,3.172,26.774659840900107,9.84417845045965,0.36766773168942374
Cend1,ENSMUSG00000060240,3.179,432.1107533889711,173.468585308983,0.40144473135301173
B3galt6,ENSMUSG00000050796,3.183,10.9718788729535,4.0898974627507485,0.37276181318704227
Jun,ENSMUSG00000052684,3.188,209.40890656876522,46.47760416605732,0.22194664461797908
Amigo2,ENSMUSG00000048218,3.19,63.44488521986811,14.132496248474858,0.2227523337696762
Tceal5,ENSMUSG00000054034,3.201,35.63302578662392,22.722905781804833,0.6376922891104762
Ube2m,ENSMUSG00000005575,3.202,363.793250833998,112.42999316267638,0.3090491450980193
Hoxa2,ENSMUSG00000014704,3.212,1.6320872350704698,1.7308087595957546,1.0604878969726286
Izumo4,ENSMUSG00000055862,3.214,52.73692250082445,42.886740762642155,0.8132203915003136
Hspe1,ENSMUSG00000073676,3.216,330.94799296326,83.28729479875798,0.25166278862432645
Ckb,ENSMUSG00000001270,3.219,336.91282523477713,297.63380522329675,0.8834148863757001
Gpx2,ENSMUSG00000042808,3.219,2.937923856070649,2.1073320137121554,0.7172861234499877
Bst2,ENSMUSG00000046718,3.219,31.196775259349806,11.750168663519549,0.3766468991053161
Jrkl,ENSMUSG00000079083,3.222,9.266018291046466,10.623273280790873,1.1464766145622538
Slc25a5,ENSMUSG00000016319,3.239,155.81445440524553,79.484698379903,0.5101240362025561
Rpa3,ENSMUSG00000012483,3.244,13.58821602693164,9.539817991463732,0.7020655229910944
Timm29,ENSMUSG00000048429,3.248,40.838911060501026,15.675047170578955,0.3838262765468225
Ap5b1,ENSMUSG00000049562,3.258,1.4429813934135,2.953413381652327,2.046743911690896
Cyc1,ENSMUSG00000022551,3.258,177.50635171905853,81.57280395994403,0.45954864809035284
D17H6S53E,ENSMUSG00000043311,3.259,6.662333042445359,3.951789761520257,0.5931540402353982
Rilp,ENSMUSG00000038195,3.265,2.4456717070947764,1.2909237183850522,0.5278401490437757
Lamtor2,ENSMUSG00000028062,3.266,277.86176843393554,69.26110086870106,0.24926459389884936
Ppp1r3d,ENSMUSG00000049999,3.266,5.127473000144334,3.1893564444875504,0.6220133083875377
Mmp23,ENSMUSG00000029061,3.267,2.4877332541040067,2.748239944718122,1.1047164884677076
Ier5,ENSMUSG00000056708,3.275,8.712630894597805,1.9965629427942038,0.22915729668201096
Rpl13a,ENSMUSG00000074129,3.281,188.56296352205732,29.9112183334684,0.15862721806432317
Exosc4,ENSMUSG00000034259,3.286,41.32289408849812,14.192757972407703,0.3434599218053834
Uqcrq,ENSMUSG00000044894,3.298,1107.949901994313,228.21769869272308,0.2059819656844868
B230217C12Rik,ENSMUSG00000050538,3.319,33.384018275864875,16.710236592711553,0.5005459934339987
Hbb-bt,ENSMUSG00000073940,3.32,3.3296175047723313,6.295721823084244,1.8908243406519227
Sat1,ENSMUSG00000025283,3.324,93.49166845919754,34.59136250567023,0.36999406552217967
Rpl27a,ENSMUSG00000046364,3.329,629.5533900916813,122.52963304512853,0.19462945474296414
Commd4,ENSMUSG00000032299,3.331,52.84031902698498,25.905302916320675,0.490256368495639
Ubqln2,ENSMUSG00000050148,3.343,99.01613029334766,36.28205693613723,0.36642572102794874
Rpl32,ENSMUSG00000057841,3.343,1272.088819591463,171.41289016198328,0.13474915235638443
Rpl27,ENSMUSG00000063316,3.348,309.7960096996743,45.236559425014,0.14602047156407114
Cox6a1,ENSMUSG00000041697,3.349,1017.7218578713737,309.6055178594648,0.30421427570301307
Ppp1r15a,ENSMUSG00000040435,3.352,50.03027292033516,15.619574430533318,0.31220246300484666
Nradd,ENSMUSG00000032491,3.352,4.026513330823989,3.2855632119513247,0.8159822014742875
Ppp1ca,ENSMUSG00000040385,3.36,196.29802564450318,64.13279796077771,0.326711375472123
Rps27a,ENSMUSG00000020460,3.361,1732.647383379259,195.95933385527007,0.11309821936941485
Mafb,ENSMUSG00000074622,3.362,12.154141821943773,4.190328315675876,0.34476546160671095
Gpank1,ENSMUSG00000092417,3.368,10.36395985454212,10.010461625399511,0.965891586410605
Hoxb4,ENSMUSG00000038692,3.371,76.28138964583236,34.6890602230999,0.454751288409376
Rpl14,ENSMUSG00000025794,3.377,1039.7369942396974,161.3198898397024,0.15515451574142244
Lgals7,ENSMUSG00000053522,3.379,1.0817145323122703,1.0173680919397519,0.9405143977912808
Tmem86b,ENSMUSG00000045282,3.384,4.528192867609184,8.901061302665093,1.965698361996828
Mgp,ENSMUSG00000030218,3.388,2.264602589115292,13.42372977989342,5.927631560793032
Tufm,ENSMUSG00000073838,3.392,23.49471258762257,6.825106974285024,0.29049544440397246
Zfp296,ENSMUSG00000011267,3.393,1.9937321330436906,1.189823572319265,0.5967820614411451
Psmg3,ENSMUSG00000029551,3.394,28.769170052754436,11.092446369615145,0.38556713138664644
P2rx2,ENSMUSG00000029503,3.4,285.141280380527,90.01004566397762,0.3156682383689143
Pnma3,ENSMUSG00000046287,3.404,7.50202867888154,5.917549444374748,0.788793231493882
Dph2,ENSMUSG00000028540,3.408,5.03791414613799,2.4283157152999504,0.4820081575152428
Mogs,ENSMUSG00000030036,3.418,7.456130931138148,7.120861936648339,0.9550344545198818
Zbtb22,ENSMUSG00000051390,3.421,22.483743916664967,10.200995312385903,0.4537053682071569
Grina,ENSMUSG00000022564,3.432,508.3161737036259,231.52869448385786,0.45548165976487465
Them6,ENSMUSG00000056665,3.436,178.21696862264236,70.75901755422572,0.39703861030231796
Adra2c,ENSMUSG00000045318,3.444,17.27276359813128,4.019816458429129,0.2327257265805472
Zcchc12,ENSMUSG00000036699,3.445,43.78840925506275,22.622438129782992,0.5166307366410534
Rpl30,ENSMUSG00000058600,3.449,627.9642978011715,130.19211717015614,0.20732407499283992
Gfra4,ENSMUSG00000027316,3.456,92.10671683176152,19.739287173275727,0.2143088783560783
Camk2n2,ENSMUSG00000051146,3.458,175.6686971188867,77.3545518219603,0.44034340261321187
Ppp1r14b,ENSMUSG00000056612,3.459,141.3399458491686,57.886598113932095,0.40955582490250825
Lsm7,ENSMUSG00000035215,3.466,168.6478059588059,29.62277925528635,0.17564876748246605
Rps27l,ENSMUSG00000036781,3.468,252.18611753849788,34.41194127465162,0.13645454242499452
Lipt2,ENSMUSG00000030725,3.47,8.737637818021035,1.6949151239769404,0.19397864265800127
Trir,ENSMUSG00000041203,3.474,215.61395144940695,81.58326893998114,0.37837657717211476
Tusc2,ENSMUSG00000010054,3.481,169.51381117950748,50.47541326452914,0.29776578624073263
Pcdhb8,ENSMUSG00000045876,3.483,1.1298004806401356,1.2253484455323573,1.084570653429077
Id2,ENSMUSG00000020644,3.484,71.57742946424729,16.869593512886485,0.23568314256539202
Nat14,ENSMUSG00000035285,3.484,19.34457576814835,8.04360055014254,0.41580651064918484
Hoxb2,ENSMUSG00000075588,3.487,44.498995808350166,18.54301011990553,0.4167062600640971
Arc,ENSMUSG00000022602,3.487,8.078029035400432,1.2699183431879695,0.15720645935076402
Marcksl1,ENSMUSG00000047945,3.49,23.811456388906592,2.1533232353430956,0.09043223565049542
Ccdc107,ENSMUSG00000028461,3.49,75.89135814174736,45.503102527992986,0.5995821348064927
Hexim1,ENSMUSG00000048878,3.494,30.81691081256395,20.159904103414753,0.6541831602146062
Rassf10,ENSMUSG00000098132,3.495,1.6383384464382302,1.7731974717218142,1.0823145092985942
Pcdhb7,ENSMUSG00000045062,3.5,3.8977714355817716,1.1018841988422918,0.2826959499942632
Zfp36,ENSMUSG00000044786,3.501,84.30672532687036,3.984718828186701,0.047264542807674274
Ogfod2,ENSMUSG00000023707,3.508,29.632060765574536,10.442545511012222,0.3524069957072981
S100a1,ENSMUSG00000044080,3.508,49.64469643107795,8.787538999594895,0.17700861585073224
Sertad1,ENSMUSG00000008384,3.511,11.958403436229341,6.771591926143165,0.5662622073468317
Gadd45b,ENSMUSG00000015312,3.515,18.977878215179974,5.444133662512444,0.2868673515966503
Stub1,ENSMUSG00000039615,3.516,219.9719773658015,102.33385445345446,0.4652131406869103
